"seqnames"	"arm"	"start"	"end"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"
"chr1"	"1p"	51000000	55999999	0.00550499288012015	-0.0035482897072306	-0.0033353540166355	0.00231811645023451	0.00464619775782218	0.000247818061458315	0.000182478994798985	0.00290603084850749	-0.0023999706341042	0.00742880330540409	-0.00279034686263639	-0.00471621109650785	0.00795359488020955	0.00220077273632992	-0.000758049743789401	-0.00661807650907811	-0.00312274475708474	0.000628280711460376	1.35322221324999e-06	0.00677304920783298	0.000944728966859097	0.00238550196979092	-0.00397107664904151	-0.000711299979212236	0.00105049900700874	0.0113666182563651	-0.00570908509561833	0.00386626161377846	-0.000582962547911017	-0.000129243995974259	0.00532808095756422	0.0129593362931494	0.00932538709792056	0.00207902416985432	0.00616217601606922	-0.000287027543261186	0.0144166449176213	-0.0088621014339621	0.00275255841527967	0.00516090431068372	0.00417267010513095	0.00389398229524344	0.00377694276369645	-0.00044243762303704	-0.00103372585754827	0.00317533093097349
"chr1"	"1p"	56000000	60999999	-0.00185646097524293	-0.00956903822773328	-0.00614794660374739	-0.00539378292709702	-0.00879641553115872	-0.00235822909334952	-0.00962137614710162	0.00155731368177184	-0.010823923993958	-0.00482180437510033	-0.00273483338027422	-0.00380051897612949	0.00201362186178078	-0.0119239784672141	-0.0108956414026612	-0.00598241658482899	-0.0124809121184185	-0.0106904390453512	-0.00527140677480036	-0.0107672456836134	-0.00589394687108368	-0.00433001969015121	-0.00760614238183828	0.000542383070227278	-0.0101031753287234	-0.00872304308390653	-0.00372076729318643	0.000203501562351347	-0.00630833009607854	-0.00142134739670587	-0.00162535391735283	-0.0107500851367587	-0.00261493614548915	-0.00991380583574841	-0.00264336802965441	-0.00146713697748376	-0.00461760967892682	-0.00300429306560437	-0.00347682418727842	-0.0013014135099168	-0.0103041054939629	-0.00839344800051849	-0.00166653013092403	-0.00454118630473127	-0.00779676361041994	-0.00839257290740777
"chr1"	"1p"	61000000	65999999	-0.00644092599457873	0.0144676799794762	-0.00529093762618546	0.00208520024186772	-0.0010786347554338	0.00664209853933563	-0.00364718810933765	-0.00225822379434005	-0.00162613447848328	0.000711183482814547	-0.00418973410459256	-0.00749389194217283	-0.00333775835997436	0.00165199178577454	-0.00218262634795315	-0.00144547920597623	0.000696464462398294	-0.00751932609158869	-0.00128982904872446	-0.00281688519794448	-0.000434236171932344	-0.00302306241784631	0.00563371814621889	-0.000506087240264892	-0.000688594502680624	0.0139936297975134	0.00358874259395418	-0.00065927339486998	-0.00757177415180226	0.00445801062954948	0.00556889229044878	-0.0019475838295958	0.00332821036929264	0.000282826463636267	0.00221540230882766	0.00331209162060634	-0.00925058832133002	-0.000140491245712371	-0.00570035248856766	-0.000279185887393793	-0.00218904265998717	0.00752295606864214	0.00693181707297174	-0.00317607713287424	-0.00162448330734015	-0.00014362545497519
"chr1"	"1p"	66000000	70999999	0.00157448991721651	0.00308255785744494	-0.00292172299326948	0.000969788536723458	-0.0102750523842105	-0.00809961604278759	-0.0119342145287771	-0.00369343499447317	-0.004463159843998	0.00241665620511851	0.00158871743922975	-0.0023117937050009	-0.0029379409465859	-0.00077326321052893	-0.00751341647884027	0.00317490054000409	-0.015099922255197	-0.00357737078250372	-0.00149345584232944	0.0017512212172831	1.84644710730481e-05	0.00459316282754996	-0.000567345257458712	0.00223466884379747	-0.00718884886159439	0.00182449833669072	-0.0075769496088072	-0.00188449455152686	0.00308859410569698	0.00229003637475766	0.00693883107601988	-0.00398455521034039	0.00353845280950873	-0.00969964035287081	-0.00236084487139933	0.00457440936996483	-0.00575084759985607	-0.00434297928687469	0.00662519513826314	0.00155492903575735	0.00899698909729837	0.00485753436171646	-0.00836475013435558	0.0043362669077897	0.00685156539721909	-0.00227369384571629
"chr1"	"1p"	71000000	75999999	-0.00659537205988344	-0.00558804699030834	0.00336145426176252	-0.00323102404433653	-0.00809598999249229	0.00384075592413318	-0.00233050805846113	-0.00594055120461013	0.00499912559321456	-0.00614492852471198	0.00263751071742432	-0.00692555029105034	-0.00149395546492765	-0.00489550862545483	-0.00453982743655926	-0.0108627512183526	-0.00341243411930605	0.00423219940346993	-0.00272833681986573	-0.0113726380299037	-0.000474556017164865	-0.00883332627822756	-0.0116043207669386	0.0034641548924193	-0.000204305504359723	-0.00422386502888322	-0.0130363619712269	-0.00323287484961255	-0.00123349965133498	-0.00353109960025349	-0.00467390005518678	-0.000556973140541108	0.00213657180448459	-0.00953450525302755	-0.00716305505667643	-0.0074460754070173	-0.00401600721871276	-0.00158357411886542	-0.0112869018460852	-0.000359342126177092	-0.00744838932595827	-0.00191127838415989	-0.00305653037572217	-0.00820006839333678	-0.000463909359692555	-0.00575989591156412
"chr1"	"1p"	76000000	80999999	-0.000462696773496377	0.00677197430036256	-0.00684193169337442	0.00735822906079037	0.00237594088996116	0.00012613177245462	0.00133293171263491	0.00234626739149093	-0.00488263393537138	-0.00167446667128723	0.00124473110207194	0.00294681441197431	-0.000279358089264656	-0.000134671773261118	-7.69943599042642e-05	-0.00383167924830165	0.00272255269521795	4.32415307629516e-05	-0.00102125340949451	-0.00379863504430794	-0.000867273674985535	-0.00759508417322298	-0.00269797796161657	0.00550931579298139	-0.0140246190594196	0.0064711778000923	-0.00417430267836734	-0.00225848292135436	0.00894461073618179	-0.00518520284764163	-0.00688927403048408	-0.00547216001439369	-0.00357390556430068	-0.00520960715858789	0.00191629277892468	-0.000238297248700034	0.00140896103039288	-0.00231640042435648	0.00274974621582192	0.00253082371642394	-0.00117342047577147	-0.0119073619174748	-0.00655474896447053	0.00622404584115601	0.00225725346834129	-0.00121673219164674
"chr1"	"1p"	81000000	85999999	-0.000850471601278183	-0.00960378396707368	-0.00579068900349531	-0.00520032423272302	-0.0030715805005072	-0.00752188853788322	-0.00639321976586942	-0.00304063475641109	-0.0061048629455075	-0.000819140797768663	-0.000528871369991786	-0.000810565766364994	0.00204297137359213	0.00241219359564245	-0.00703949466942342	-0.00277093110518619	0.00452997683190031	0.00571648243886603	-0.00134587772128136	-0.00193679322775227	-0.00246058631901611	-0.00044302538455079	-0.00457072171652107	0.00368642420164147	-0.00849830198705654	-0.0105066011435616	-0.00133107167678533	0.0048862087951534	-0.00428382860911702	-0.00220198872570456	-0.00205550684888753	0.000174387376628472	-0.00234482333348964	-0.00619500985256406	-0.00459341867632579	0.00245613754058259	-0.0114813576078258	0.00200336261588482	0.00881428106791528	0.000859186415032094	0.0113688406722458	-0.00324022224959518	-9.41145657772366e-05	-0.00859620554593213	-0.0120075685832271	0.0024472464162659
"chr1"	"1p"	86000000	90999999	0.000714166423367713	0.00489952824099208	-0.00375151515583369	0.0101739972962666	0.0051348113938011	0.0157861067548363	0.0109582575956552	0.00342412710942105	0.0074711520534221	0.0062290420716978	0.00297549200785553	0.00111418047465145	0.00610129027625506	0.00283103253217047	0.00587356210828989	0.00568658477237935	0.0101108309422785	0.00706239501365391	0.00635785596403098	0.00349274920423615	0.00541078006870677	0.0111680059768052	0.00682134014420293	-0.00685758544172881	0.000662483325985308	0.00486311581248195	0.00750330049994046	0.00155631863618997	0.00375775825795979	0.00797309357867148	-8.95675607008449e-05	0.00290133330088125	0.0100177500825335	0.00302720522313328	0.000941282970809051	0.00952828012166878	0.00746050988338068	0.00524999633487778	0.0108751462275954	0.00435988653301673	0.0102796417584369	0.00632416494619465	0.00209038292336525	0.00401033597073371	0.000812518843841836	0.00889346772985815
"chr1"	"1p"	91000000	95999999	0.00399294138817478	-0.000124647396929801	0.00678967723758999	0.00384877656914843	0.00197824728148982	-0.00216820899339635	0.000112279159838773	0.00159190122658814	-9.97317995352151e-05	0.00576758984234356	-6.06631185132805e-05	-0.0011058815349093	0.00554687318455425	0.00217102529162356	-0.00337324253402118	-0.00246473422502695	0.000650963968106693	-0.0031497686614682	0.0047788963520774	0.000754359732644179	0.00565917049854802	-0.00385930456023486	0.00709679410225333	0.00288242765645752	-0.00922531178786386	-0.00153955319678039	0.00882099501121766	-0.00158970503117381	0.00546371025222258	0.0115402214090941	0.00245424945480082	0.00623376374042122	-0.00311949324474235	0.00650474894823769	0.00285364138677153	0.00239441476221853	-0.00512444010153432	0.00996975752105539	0.00245393400035933	-0.00437907946709689	-0.00558804840570221	0.00348612680455068	0.0021951730414532	0.00369031613731821	-0.00350039765482805	-0.00681385507028228
"chr1"	"1p"	96000000	100999999	0.00658335184561315	0.0062425282284345	0.00360806175276876	0.00352595948009899	0.00472737102239009	0.00456612653449389	0.00335736615768559	0.00189186509848911	0.00318844285248811	0.00893517920320725	0.00461246632091321	0.000430961309432044	-0.0037936781352091	0.00907829692553947	0.00282931999687104	0.000947668500546165	0.00353258321987734	0.00676123021746097	0.00574281217371194	0.00701495298854319	0.00179561288694441	0.00712621282974013	0.00493977504316936	0.0109899664147962	0.00726812221738308	0.00788616013590894	-0.0011814440714632	0.00891581051094989	0.00207033585082493	0.00673797322861868	0.0179778239903868	0.0111122765095499	0.00109877750975575	0.004680944036472	0.0070444745987461	0.00364339114713115	0.00668934030273166	0.00091234747402646	0.000704825756689747	0.00357985455444252	-0.00138517933176152	-0.00536914825202024	0.0113703155774399	0.00231964363017783	-0.00406019642308385	0.00253897709927015
"chr1"	"1p"	101000000	105999999	-0.00331282107468194	0.00117666263836263	-0.00619969066694242	-0.00229846496263746	-0.000303604768192649	3.4476916473378e-05	-0.00389777112531238	-0.00363518454145572	-0.00290564371100891	0.00100969944669081	0.00234036792379724	-0.0051231929272585	-0.00318730781380094	-0.0134307206874826	0.00501647378203737	-0.00521163655312799	0.00136809168946621	0.00181547038963554	0.00220793850039058	0.00405600162265034	-0.00422194781847007	-0.00521858737632847	-0.000804700182258251	-0.00389359411457704	-0.00498092272953165	-0.00838162052794272	-0.00134427037769241	-0.00744852349199212	-0.00766357547732498	-0.000203424384606987	-0.000790907806525415	-0.000736621593223906	-0.00402712453577677	-0.00486455687013176	-0.00193542117473026	-0.00377801895957005	-0.00513255688059744	0.00203048541465782	-0.00802276677019124	-0.000205457037784919	0.00695028753809735	0.00293521555923978	0.000127015567943784	0.0126414645048992	0.00289455984616582	-0.00627581630039346
"chr1"	"1p"	106000000	110999999	0.013003798046417	0.0101479742541563	0.014503836437817	0.0104394174578643	0.0173354269333926	0.0125189244899023	0.00625593888982852	0.0160548366771459	0.00710313782774738	0.0184659312511158	0.0083639345173127	0.000203859094922589	0.00418661372306998	0.00510523897881658	0.00925589263128757	0.00902728856600226	0.00849107510652129	-0.00151961559956859	0.00366870412696888	0.00493076931954108	0.01573503797068	0.0112127219581743	0.00516193846912805	0.00533681562970261	0.00212781390792326	0.00486164793420462	0.00343200919356869	0.00498231210708944	0.0102953940718455	0.00574173539908469	0.0120536606676153	0.00507040419497687	0.01556651406217	0.00971273849355991	0.0111583983251509	0.00324851051089414	0.0157117997607823	0.00485398568739753	0.0104249308023874	0.00971434465402926	0.0166215949422552	0.00485734277734604	0.0144976432351669	0.00835885771064666	0.0139483574009549	0.00903838197052608
"chr1"	"1p"	111000000	115999999	-0.000699085337864871	0.00292349299212663	0.0017469237290155	0.00217038647284667	-0.000238139004011964	-0.00584513048435164	0.0075472138930738	0.010392442072935	-0.00930390653640588	-0.00114540099906922	0.000921525240479771	0.00114680891364915	0.00641634530671306	0.00189926672288614	0.00139548186371618	0.00599358073168111	0.00386353486904958	0.0101551288690963	0.00440555988320025	-0.00646408008691445	-0.00194153321800141	0.000558550714863262	0.00627747842964866	0.00919041241158883	-0.000443620962110199	0.0126948807287314	-0.0038593105315261	0.00244466316247842	-0.00305713555288571	0.000834717059773604	0.00492488309228173	0.0043092469666305	0.00139692630013009	0.000274179335193777	0.00146698955315049	-0.00602337128956817	0.00471022123518269	3.99790514213534e-05	0.000834850792537959	-0.0060020645821351	0.00059919844710728	0.00203944760435255	0.00108494084641572	0.000579380335396041	-0.00182262435236728	-0.00105976920547486
"chr1"	"1p"	116000000	120999999	-0.00623688184592678	-0.00248940755104536	-0.00885782270940859	-0.00138309402206292	0.00371131351841465	0.00572496494655535	0.00116227558793726	-0.0058952404381525	-0.00863298966727817	-0.000455718164169443	-0.00546065963182317	-0.0047334529647619	-0.000558912059475271	-0.00072490616001499	0.00105514485753231	-0.00541947051534767	-0.0148671543337157	0.008431409049807	-0.0127277466393327	-0.00917252556584151	0.00431458664841035	-0.00917910210976089	-0.00239661048164416	-0.001534422338276	-0.00474660757852685	0.00344321802518332	-0.00232150518642701	0.00176274891881986	-0.00453030892159228	0.00987562908963502	-0.00812638082969129	-0.00888732936680274	0.00160538910225558	-0.00169319316840319	-0.00171038824591628	-0.00714183059825838	-0.0126406160982343	-0.00499004651924567	0.00145007643076343	-0.00294714404764953	0.00210325530477305	-0.0058138818047143	0.00196797291353677	-0.000347069402934125	-0.0018313472860429	-0.00142348503725579
"chr1"	"1q"	143200000	148199999	0.00316840162414512	0.00932505797515176	-0.000859682537010685	5.95793378348528e-05	-0.0115391751211503	0.0116164253312912	0.0145450922538847	-0.0130493614312267	-0.00866922173748	0.00367741000335739	0.00747068719318912	0.00258198692129005	-0.0109322402393723	-0.00633233606625708	0.0054166032552282	-0.00790658427148625	0.00944430280735968	0.00413048843273836	-0.00854448602043095	0.00149268126935609	-0.0116464658488856	0.0020450164221284	-0.00384597783130131	0.011011780220101	-0.00614849032195895	0.0156976440629044	0.0182932998072349	0.000218408347587594	-0.0063077651668831	0.0131487971945738	0.0168026774181452	0.00530814166722114	0.00607251602052133	0.00540925215083111	0.00176546300664276	0.00253813235514384	0.000748657270140634	0.00335324181943308	0.00145137233147918	0.00115229551658663	0.00356328940530429	-0.00112876812636997	-0.00312229836237039	0.0159054419640936	0.00285987854237158	-0.000108525273132111
