bin_chr	bin_start	bin_end	i.bin_start	i.bin_end	TGL48_0001_Ct_T_PE_313_CM_UMB.001.BL	TGL48_0001_Ct_T_PE_317_CM_UMB.001.2W.P	TGL48_0002_Ct_T_PE_307_CM_UMB.002.2W.P	TGL48_0001_Ct_T_PE_318_CM_UMB.001.12M.P	TGL48_0002_Ct_T_PE_306_CM_UMB.002.BL	TGL48_0002_Ct_T_PE_314_CM_UMB.002.3M.P	TGL48_0001_Ct_T_PE_316_CM_UMB.001.3M.P	TGL48_0006_Ct_T_PE_337_CM_UMB.006_3_Mth_FU	TGL48_0006_Ct_T_PE_336_CM_UMB.006_6_Mth_FU	TGL48_0007_Ct_T_PE_336_CM_UMB.007_6_Mth_FU	TGL48_0003_Ct_T_PE_326_CM_UMB.003.6M.P	TGL48_0009_Ct_T_PE_334_CM_UMB.009_2_Wk_Post	TGL48_0004_Ct_T_PE_329_CM_UMB.004.2W.P	TGL48_0009_Ct_T_PE_338_CM_UMB.009_Baseline	TGL48_0003_Ct_T_PE_323_CM_UMB.003.3M.P	TGL48_0007_Ct_T_PE_326_CM_UMB.007.BL	TGL48_0002_Ct_T_PE_309_CM	TGL48_0004_Ct_T_PE_318_CM	TGL48_0001_Ct_T_PE_311_CM_UMB.001.6M.P	TGL48_0011_Ct_T_PE_322_CM_UMB.011_3_Mth_FU	TGL48_0005_Ct_T_PE_320_CM_UMB.005_6_Mth_FU	TGL48_0009_Ct_T_PE_329_CM_UMB.009_3_Mth_FU	TGL48_0011_Ct_T_PE_325_CM_UMB.011_Baseline	TGL48_0006_Ct_T_PE_327_CM_UMB.006_2_Wk_Post	TGL48_0006_Ct_T_PE_322_CM_UMB.006_Baseline	TGL48_0011_Ct_T_PE_324_CM_UMB.011_12_Mth_FU	TGL48_0008_Ct_T_PE_326_CM_UMB.008.BL	TGL48_0007_Ct_T_PE_325_CM_UMB.007.2W.P	TGL48_0011_Ct_T_PE_333_CM_UMB.011_6_Mth_FU	TGL48_0007_Ct_T_PE_327_CM_UMB.007.3M.P	TGL48_0011_Ct_T_PE_319_CM_UMB.011.2W.P	TGL48_0010_Ct_T_PE_330_CM_UMB.010.3M.P	TGL48_0010_Ct_T_PE_334_CM_UMB.010.6M.P	TGL48_0010_Ct_T_PE_328_CM_UMB.010.2W.P	TGL48_0010_Ct_T_PE_332_CM_UMB.010.12M.P	TGL48_0010_Ct_T_PE_326_CM_UMB.010.BL	TGL48_0009_Ct_T_PE_322_CM_UMB.009.6M.P	TGL48_0005_Ct_T_PE_324_CM_UMB.005_2_Wk_Post	TGL48_0005_Ct_T_PE_328_CM_UMB.005_Baseline	TGL48_0002_Ct_T_PE_320_CM_UMB.002_6_Mth_F_U	TGL48_0004_Ct_T_PE_328_CM_UMB.004_3_Mth_FU	TGL48_0005_Ct_T_PE_331_CM_UMB.005_3_Mth_F_U	TGL48_0004_Ct_T_PE_326_CM_UMB.004_6_Mths_Post	TGL48_0003_Ct_T_PE_313_CM_UMB.003.2W.P	TGL48_0003_Ct_T_PE_314_CM_UMB.003.BL	TGL48_0006_Ct_T_PE_312_CM_UMB.006.12M.P	TGL48_0002_nn_P_PE_327_CM	TGL48_0003_nn_P_PE_328_CM	TGL48_0005_nn_P_PE_327_CM	TGL48_0007_nn_P_PE_312_CM	TGL48_0008_nn_P_PE_327_CM	TGL48_0009_nn_P_PE_325_CM	TGL48_0010_nn_P_PE_327_CM	TGL49_0255_Ct_n_PE_220318_CM	TGL49_0256_Ct_n_PE_220318_CM	TGL49_0257_Ct_n_PE_220318_CM	TGL49_0258_Ct_n_PE_220318_CM	TGL49_0259_Ct_n_PE_220318_CM	TGL49_0260_Ct_n_PE_220318_CM	TGL49_0261_Ct_n_PE_220318_CM	TGL49_0263_Ct_n_PE_220318_CM	TGL49_0196_Ct_T_PE_319_CM	TGL49_0197_Ct_T_PE_313_CM	TGL49_0198_Ct_T_PE_312_CM	TGL49_0199_Ct_T_PE_312_CM	TGL49_0200_Ct_T_PE_310_CM	TGL49_0201_Ct_T_PE_318_CM
chr10	131617501	131617800	131617501	131617800	0.998755617087394	0.999931645192952	0.997666489345968	0.964899659545868	0.999768429919477	0.72823795043959	0.999950612208923	0.875930378350471	0.251781899787482	0.906348414904343	0.00573356321951831	0.921021481634247	0.997066789377885	0.775534803570303	0.826530305500149	0.998719781413484	0.999892506266001	0.992350158813508	0.999342930720528	0.999930615558246	0.993266975412287	0.91421924118165	0.939263554258347	0.970728437450307	0.997880740500169	0.99993987960412	0.714780130856686	0.996673524877275	0.999578004965345	0.976342775202348	0.141408539475453	0.994414943676937	0.999967303968016	0.988867647492433	0.981014586439495	0.950308217763977	0.999988079742808	0.999803744309701	0.948960328530949	0.996814030268368	0.976832390780522	0.86311530451328	0.938610636646039	0.451418635251864	0.858340728878376	0.738651466658571	0.979833694357051	0.912365307193623	0.992590921115975	0.987884910876537	0.984163131975762	0.997577139895583	0.999905349816302	0.395203865219225	0.402506050684743	0.637045794010727	0.469055062529559	0.1400309430033	0.253265893903598	0.216082945945899	0.126029729491739	0.376739060762655	0.521843494890851	0.611888242849413	0.757837658877532	0.125564496106118	0.602727363669401
chr11	1460101	1460400	1460101	1460400	0.973532533203828	0.62266418541591	0.00141477946202244	0.89066000036436	0.791103807451537	0.291109357823375	0.138993611590488	0.0144805708923437	0.0157015035826344	0.015019475429793	0.000101269781287417	0.0569358691209456	0.00984265052896719	0.141485238942514	0.00116981670908972	0.000551617976828212	0.506402923974598	0.289634523180012	0.0469067976421225	0.531098440420149	0.771580219732845	0.00280655634412877	0.0178576848784449	0.2429596959129	0.0305919895458765	0.222496726904213	0.0324528200866553	0.251594552134337	0.581004055680203	0.0552168839350682	0.0311128580219177	0.0580981087147056	0.773255517138632	0.0184792757359468	0.689034084563327	0.00889772103700759	0.00227380231523709	0.0595189899853948	0.109465087723261	0.0457493299877749	0.0497863467483346	0.00305035905350177	0.0274909591597077	0.501319898520189	0.229244407204334	0.62298157294718	0.99472989168894	0.992430451056652	0.99985554182492	0.999999999911852	0.991669544704248	0.99582429573635	0.993708962003974	0.694955477193059	0.108208405137034	0.478116657033477	0.650517296324173	0.560981210077108	0.276020225927171	0.218687885704255	0.0232249088174862	0.111317648354644	0.0610248063432346	0.0552325895581278	0.139146894118473	0.063076338335138	0.0338154073721669
chr11	2301301	2301600	2301301	2301600	0.20618677280572	0.063235488441687	0.0987246003779123	0.00246132291592646	0.00276854487001039	0.0317464792280498	0.0791329193149569	0.0262989558065361	0.323022866114572	0.8928092175823	0.0451227577241305	0.00556925866809273	0.866796148281333	0.0658874113777428	0.365723073715262	0.693672916824748	0.99794485668342	0.531167530774216	0.0739069599164588	0.0628535598928266	0.154382517767004	0.00564641564652675	0.00275077655822967	0.799158663420545	0.418753106515607	0.870003657499212	0.00802304107030592	0.0162617778146155	0.00315090582986467	0.0943759566532502	0.00699362006287839	0.0507085242322171	0.0450145153385789	0.204922943574334	0.0205361854307025	0.0285307522332693	0.999994411056822	0.957036537732043	0.999283181647657	0.0133904979253527	0.0126289342756517	0.947912548386189	0.279995525148146	0.157631661228181	0.186116476052352	0.0274396255985534	1	0.999999999106352	0.999999999989391	0.998282576817489	0.999999999934052	0.999999994261432	0.999999996217342	0.258346294206851	0.217972099012991	0.229076610879021	0.00529606623697366	0.120032942930628	0.171890662982044	0.765677010149375	0.222536641113455	0.180140192354416	0.0412608042683459	0.062698175103759	0.043131954185854	0.896904561724953	0.0777066759474704
chr11	22626301	22626600	22626301	22626600	0.465859811212333	0.013973880617241	0.0104350468525103	0.253150122986062	0.0198463944396582	0.38204968780611	0.295219341969892	0.0472998509101989	0.427231048909532	0.664394491129185	0.0829330020039497	0.0937352367502218	0.0814399684755827	0.0794789090483368	0.0578132127005293	0.095941643600023	0.055831296877285	0.920429394855545	0.0283530905736619	0.0551794476379735	0.0468481493102657	0.0507694962186996	0.0557307707694781	0.0284574825837223	0.958490975295483	0.0849804620866175	0.0769358874626415	0.0538193246202603	0.0599575379225201	0.0575867671206439	0.080256857706764	0.565776792421219	0.0518231971992494	0.0458014253593288	0.0507283953093165	0.0473219353211369	0.0438826536196921	0.0491911688478078	0.0412823787767438	0.755427647153113	0.0556477609139996	0.0456361861605399	0.041874998801211	0.192512348592413	0.173238510639141	0.635157092953217	0.177071264033637	0.0222926829122993	0.0294475291627307	0.536771265097634	0.334050233064437	0.0306183985616301	0.0202620373477542	0.331749313520095	0.0352024570502207	0.0192842777606851	0.0476415986197545	0.0583756058300271	0.0329880864057702	0.0508516129278226	0.0276384002651812	0.787387561240084	0.404299703296421	0.0445366956818575	0.439582584564659	0.0355940880333371	0.0514722360391684
chr11	47378101	47378400	47378101	47378400	0.00959832428957534	0.0324092655627417	0.0110706463839684	0.010770976011266	0.0557507638454001	0.0151648410133278	0.00677649585936066	0.698769611606404	0.0212701148715892	0.475963935633298	0.032196605343809	0.165996869312037	0.0488142709705275	0.0739980293786109	0.101160585463217	0.0190019906669828	0.00245857725566567	0.983652471201254	0.3060186121515	0.00465223350239617	0.3765043295411	0.886847164611144	0.0509994929581825	0.161485176166133	0.00153913416169865	0.0087574764512828	0.0387308954015664	0.0143398102873106	0.385054582508954	0.398785466912226	0.140903304102605	0.0112984707189521	0.00916694272097619	0.212451380120381	0.0742410489393215	0.0323953309746933	0.999117062103474	0.066958099117699	0.040913032190132	0.14085030931618	0.0545913523013659	0.567140112138033	0.712287100856506	0.007431586848844	0.137700905468406	0.713173177998826	0.999999999260102	0.999998318999072	0.999999555716883	0.999192427384243	0.999999831301191	0.999999184115802	0.99999998113575	0.250756703611553	0.0416157894494036	0.264363965777679	0.0080413102433579	0.0476203825408157	0.0791561557972945	0.103087342898378	0.718721216841526	0.0306275203351152	0.0833694392554428	0.0226406103542529	0.00261695259200933	0.0236135698088989	0.09274577226005
chr11	47378401	47378700	47378401	47378700	0.140918332806994	0.55145970822709	0.00127088655047738	0.00125896489215362	0.0979459969640345	0.00175566768608242	0.011265124361912	0.00769092645529065	0.126717244533944	0.00873897323486766	0.447007442894822	0.0210662314455517	0.189156323908436	0.0134461819939044	0.00229349901948007	0.103249517321415	0.00709215259328914	0.0099168841105827	0.0165541827616402	0.0111776591893181	0.00803616324006438	0.730668945466181	0.934354503721367	0.00673440471862345	0.255320453520367	0.0213372145469546	0.00401073407832422	0.0137140857087929	0.00981718241080892	0.0907368916423854	0.0303805586827659	0.00515473424878219	0.0043581994077266	0.0427827558966393	0.020152883441203	0.107192802210133	0.96605822411999	0.743292258801189	0.033551239496224	0.0541616539972231	0.18083366650915	0.181621566272918	0.0263442397762578	0.0116544057012645	0.00882576825083648	0.0344070924363117	0.999999967286606	0.999804511778175	0.999993558699564	0.978523561448112	0.999979879469859	0.99996534680033	0.999997554261597	0.135144643869996	0.00938855496817903	0.10163736709557	0.0179383860873384	0.013495202515741	0.244337137741143	0.0100826605757422	0.808508023548222	0.00590617004894908	0.131470022764903	0.0449697975074087	0.145961251549808	0.0431279360306962	0.00649852318325155
chr11	60971401	60971700	60971401	60971700	0.149285421966812	0.0816706842484636	0.0765587722724792	0.0880526080342935	0.119047412871425	0.138146565671392	0.00790790873194623	0.708252554650824	0.91333630033615	0.743208345929791	0.0333035120598821	0.982456945627888	0.0355108146316445	0.0646030172846462	0.0230522944657175	0.234677123971309	0.910132101605318	0.905254627748168	0.384766218730798	0.0422341032031825	0.0352351376677451	0.882590639628226	0.411992285029206	0.023662790069332	0.398472626427071	0.0642329177620367	0.0375130067937741	0.413784054189663	0.040903142844623	0.98380153727408	0.0348149073415322	0.0356949132817741	0.0316796393036636	0.58449182098452	0.155636988775037	0.175791109897267	0.977921230902974	0.927409430329818	0.514045012906704	0.346268726803247	0.921923372272061	0.934706938586883	0.0249433575309419	0.388318844196347	0.408174378312634	0.929984424605243	0.999971261520005	0.999987740552066	0.999999854009957	0.999685703133995	0.999999970821297	0.999994189713808	0.999997065922246	0.381925191630138	0.24631942510452	0.759638663651464	0.634525224170831	0.760564111147674	0.57041022017713	0.0443759421510424	0.444671753051625	0.145212738642725	0.445325630002389	0.821328366823713	0.494254787614969	0.0264160708198034	0.289162315104654
chr11	60971701	60972000	60971701	60972000	0.0578503355695596	0.960955861718465	0.796058210902726	0.708123650946622	0.946484883756087	0.607550160579257	0.755275142940653	0.464331824100215	0.972885167363091	0.787518235025739	0.278369987275539	0.20608910682797	0.0906519280731515	0.821859325466689	0.0384555877050807	0.960856382383963	0.989017184454937	0.27357356424536	0.882675454128297	0.2945523996252	0.680140029719853	0.114922032482616	0.955146799877254	0.831562660254377	0.887473675908998	0.0117481415262639	0.269582766095519	0.474567743846636	0.231163625082137	0.315597370270746	0.065310833337635	0.259939729109669	0.581276811017553	0.0162814272796266	0.031391836719227	0.749238370211283	0.982122523470851	0.0211830934738023	0.928196449389521	0.824007749111989	0.965412319151936	0.828712030335984	0.00119913154506022	0.5786582542287	0.704739666664807	0.729773114096582	0.999999999979834	0.999895474582966	0.999566348107014	0.998271964995281	0.999971438238005	0.99997583025446	0.999934319823716	0.540826049511752	0.474065788333502	0.631329431063179	0.346615567846248	0.159642121027022	0.224197279882862	0.474486120626508	0.182807826668139	0.253915448901909	0.0141914111509855	0.31006587098433	0.98558229691848	0.274696796638442	0.112468975959323
chr11	62927401	62927700	62927401	62927700	0.0280696352167254	0.0119519101861081	0.0112637659127167	0.00076322449951737	0.0207029186014438	0.00115895191914206	0.0126314132797897	0.00802750911002125	0.00343420514380813	0.00933238031241635	0.00688775813194441	0.470120071078344	0.0080472969825541	0.0163403902273425	0.0467656394514528	0.00684102774013693	0.00910531521978671	0.0117951903974065	0.0229548063551707	0.0133284384225007	0.00930122885907825	0.0163847130469164	0.0118671658829968	0.00616015631054708	0.0401045850364969	0.455983884131148	0.00771630931308448	0.0381642281668278	0.516648848001077	0.00493358059323162	0.00701681899354796	0.0728264861349225	0.664741097881367	0.00648098139108124	0.00509608523512916	0.00474377514421658	0.00450709907957995	0.00748495432356076	0.00546143524888909	0.00261470022562145	0.0933790996540416	0.00749565671980475	0.00500585166731686	0.0120104552490801	0.0011560728738942	0.00138158003082639	0.99544780879962	0.986146197943508	0.982813202641022	0.983612892257179	0.898601940256037	0.999610662255409	0.98341794455069	0.00569405663293597	0.00848639385626907	0.00430256343415629	0.0163947000324272	0.0144661975049993	0.00696108754480587	0.133411916809836	0.0072616031348583	0.0330440593339004	0.00384936210017319	0.291890668892951	0.00424354189628277	0.0527876892467364	0.00713191483797374
chr11	67285201	67285500	67285201	67285500	0.0106847977309552	0.106012340671397	0.0103506076281353	0.435436666059756	0.214525692382078	0.0148490706076505	0.00574301808871389	0.848932934592752	0.00500374034735509	0.0534197757253819	0.0062944169341	0.0480452936514077	0.0577983529543538	0.0160820256627794	0.00471960292292796	0.0785382382177756	0.985219551700549	0.257418038702451	0.0208914096901974	0.27483172195847	0.35670713737796	0.935438720130905	0.705625220941148	0.0138433979240173	0.831926951416324	0.268118772829043	0.0379701622884413	0.49680723629642	0.190988543572701	0.0576710070929045	0.00667128350118753	0.718679065107543	0.00960534671473193	0.0133797413836328	0.000829781873940772	0.00599145544267741	0.145514520595691	0.183956532112346	0.107699841438508	0.230983851555625	0.660983909221235	0.0442907727721325	0.835480350113656	0.161614483503959	0.209314695040009	0.0905002351987993	0.999999431052897	0.999978759299151	0.999919315548642	0.999324763649773	0.999980507301249	0.999918441358296	0.999999967927326	0.216120297303287	0.112758698885389	0.249108429746357	0.0228412696022499	0.241573991283632	0.326806598908006	0.062762345873934	0.256823622685789	0.00551227051321039	0.459751929089898	0.851916298238863	0.0158082151943422	0.0918317548126595	0.0890334895622363
chr12	6952801	6953100	6952801	6953100	0.0266538011162571	0.0119612140151022	0.0894638345188561	0.0147500809431013	0.0200232625888163	0.00151523944929022	0.000992971964320339	0.420157921100871	0.0414718902421414	0.77030180446687	0.0575475666697941	0.0254099627119838	0.00688041117417754	0.733913233067909	0.0357343176110311	0.24898753677539	0.00914723467886877	0.175782166856358	0.00310575472323701	0.204371771869032	0.00963958424019472	0.239294288852243	0.174809519623781	0.731912995946328	0.559907405879665	0.411805446614254	0.00682932560208385	0.620271656953276	0.0127189089823197	0.0434461638913558	0.0633685473587225	0.00678671055565062	0.00590831890691162	0.00686332373844278	0.0334381857579445	0.00480606582579416	0.99994002589403	0.00741451487761282	0.0547173286446142	0.0219858379911966	0.0772393983277878	0.266217190983726	0.424567989434868	0.0127071235904821	0.00940663223057403	0.340881368094857	0.999842847503861	0.999717252738329	0.99996195469274	0.991306527238974	0.999995148230237	0.998960525457404	0.999948919654893	0.15203045548206	0.0095541227812568	0.00518904693603489	0.0185420945147128	0.0154970223867842	0.173579605910536	0.610820917278502	0.592268138210558	0.0369377403313721	0.433123885043583	0.0584722492587991	0.00501976925595842	0.0523380171843525	0.00765874088069776
chr12	48819001	48819300	48819001	48819300	0.107875950044281	0.0425755323176553	0.249046583574564	0.00970708758948528	0.010682493898028	0.0155282102775034	0.00753690295178067	0.282954835460789	0.845673065593747	0.0061521877041587	0.0202799432790191	0.015562225310907	0.0298484286229505	0.163956639694353	0.261922974639219	0.0172647614556054	0.659087220235886	0.102634115626195	0.778917532430633	0.391081416878663	0.0836805854367169	0.711495314579661	0.352673601642639	0.0050113326794745	0.0851569894025485	0.0176922646345584	0.410960469574806	0.613840842923417	0.320170544211151	0.00197357083717628	0.0231261736436614	0.0293228161279535	0.0244714383704285	0.143330991445235	0.0609812705817267	0.0174364812393578	0.87863314800204	0.174673840382395	0.10755392927129	0.00951186505923566	0.149453171382488	0.146242491436073	0.00246458299423287	0.00825615461617405	0.179619523614159	0.636543695452541	0.92050657825546	0.245217108734148	0.1374414973346	0.295277437495245	0.236094648425655	0.425034417202514	0.149409493684189	0.428150170016955	0.0603012651332563	0.529362167146522	0.0132284547355032	0.402683686978109	0.0456374320112797	0.330687525095083	0.587504398210513	0.119259193206227	0.298496364936616	0.00445608512339961	0.973194878853204	0.38401680051238	0.187729875597051
chr12	53752201	53752500	53752201	53752500	0.427854529421061	0.46645108442394	0.845516315482751	0.921239388497189	0.267404516626894	0.681699786265346	0.0356208985555065	0.930966609345689	0.494068588394597	0.948667351711489	0.0260764006569988	0.794837893629135	0.847386294095149	0.00770520931030427	0.885546473895666	0.995525778754782	0.68378701686326	0.100904493035752	0.815169445941097	0.00730899191864414	0.0834401488250404	0.168420309282639	0.85381073428491	0.0545847593518307	0.777664963894251	0.0177143253267548	0.800068136183492	0.0611192507422189	0.00687795134124899	0.092533282150139	0.165583554857471	0.0285200071578524	0.0244210752597314	0.0297184779446472	0.0141363812995916	0.653481400064169	0.903937480185551	0.992399069199316	0.00233374554863433	0.356151417645665	0.955593444334781	0.00329095986163802	0.541547888258185	0.910473726734085	0.806086915792686	0.190005863716211	0.998596082963327	0.996238813978842	0.999731665466831	0.990171362488972	0.950368064559344	0.993966118951108	0.980841635153337	0.700335829847437	0.0502262361463647	0.567788159963181	0.785953165864512	0.563673323079515	0.294256301274167	0.182912819978654	0.572923431729401	0.627807393968745	0.279050641113288	0.441896496715905	0.319999642764249	0.120637467807317	0.192832758181213
chr12	103044001	103044300	103044001	103044300	0.0355441362797006	0.885376771333308	0.00958091844325465	0.0631237711718858	0.128741337917614	0.0219079035262119	0.0110870879441725	0.0015727923637974	0.000587157798025854	0.222175088896406	0.888200760587164	0.742110099353115	0.192896014501872	0.105599554178657	0.677251333923148	0.00145138789136112	0.00212901019276054	0.00287247281648129	0.0227593333836531	0.00415521782635745	0.00237260940070322	0.141933127089924	0.292737468211936	0.0301984350910445	0.852292560731981	0.0135807541551415	0.146590376682327	0.455752259964751	0.00420450842023609	0.013435625714162	0.0211959128286264	0.00114923218657448	0.0941829336929118	0.0982381003080006	0.0488311157159799	0.00888413745945392	0.991802149385101	0.00163275791137396	0.0873962753991185	0.104779588934148	0.00183040964506434	0.00159691589204865	0.00101937274804921	0.187443528725431	0.879373269436397	0.10584184597116	0.995473590780927	0.123684587225471	0.979820211822897	0.273829586119633	0.971610990367539	0.17080720250465	0.989256991703287	0.00122150836944391	0.0281544079248279	0.0300889672430283	0.346244339681835	0.00393480860018976	0.0201188019791772	0.00250854670358803	0.00182962841105382	0.0332446666174693	0.168265175932096	0.0843457102388457	0.00786345964662674	0.000654663405685377	0.130330202839997
chr12	132663001	132663300	132663001	132663300	0.5437731106003	0.848642193426807	0.889961018964072	0.244564527082728	0.090122192880579	0.107086773178642	0.263670449468905	0.991564551917951	0.574772050469352	0.721951208590944	0.974897333887712	0.992548416533338	0.667601184342854	0.683083175432304	0.920556356852153	0.813482814836302	0.751732814279527	0.998884942097774	0.629497285947677	0.167860099647743	0.114131093671358	0.996585201133968	0.441004693213399	0.986633830468454	0.69439174528603	0.0223644277501389	0.0500457959360227	0.29357296929165	0.917880602167363	0.840542472629202	0.864946697674639	0.940223649224111	0.824349420606642	0.207818302707783	0.874019022446751	0.134869208780379	0.980688979211751	0.804610115039068	0.987992449356977	0.98904980887348	0.791020859314912	0.982407541548178	0.636323544623264	0.76476008797793	0.861078499739368	0.996100836998637	0.999999999996614	0.99999967808862	0.99999999993517	0.999892851775808	0.999999957388329	0.999999734765185	0.999999966314753	0.811875655164192	0.908056677029032	0.924234599790683	0.505373877315402	0.0106607140094622	0.890543427946105	0.895252845682818	0.830022207527581	0.0231918854431749	0.661697915562204	0.53736059853088	0.887200550343647	0.902215604632192	0.84393511213853
chr13	20231101	20231400	20231101	20231400	0.0436412333998857	0.12773328750609	0.0201955101914498	0.437077863400726	0.201907353206161	0.00240393397137421	0.139623296549414	0.169183775931708	0.00561220147340388	0.196440454325171	0.0914603830432954	0.516150862357606	0.927027820340686	0.351393770640651	0.00616254369391608	0.00885575859814543	0.203870661095882	0.611475024503466	0.00492759260063546	0.59830599922811	0.195210177199393	0.0209938111000709	0.0169703055043343	0.00925365837057731	0.797841804603002	0.0346825324509457	0.105781770145386	0.459161565711095	0.966714456435641	0.259202742083394	0.395495824232891	0.0104892152205733	0.00919006549727665	0.0103505508826407	0.209125353836097	0.256242660066321	0.0635867882721383	0.0111136223809069	0.289720591406304	0.0353462508311207	0.011729105756289	0.110445212839871	0.525359281595228	0.066862247548765	0.059010678818451	0.0721716723630852	0.999947993885871	0.949066649759944	0.999886831264162	0.970752334575766	0.999995388986332	0.980379363836482	0.999525044832126	0.197437452176505	0.117232199641081	0.00685874366873785	0.232602629385199	0.0212320912313189	0.0953675384941435	0.170166620910809	0.0112995014960952	0.00648105174625818	0.0570526985785233	0.00991129448199303	0.264449815601367	0.296833621386928	0.0114347046550709
chr13	26012701	26013000	26012701	26013000	0.250945269060763	0.0121067398772827	0.0103089157752142	0.362001160811394	0.000992696032657187	0.0221421167525164	0.100545438890285	0.00750775894581895	0.0452673441453999	0.165734666870264	0.104665041883609	0.496316682940566	0.504331734300281	0.319632373536209	0.058509012476631	0.118165343330913	0.578547501702852	0.0115417077728417	0.141250926615243	0.601445398876431	0.00906642660087683	0.571192769141248	0.0115924682319243	0.100697459872122	0.406709438017869	0.909029929418294	0.00850439893347967	0.0488100450472666	0.0132914937021349	0.295280437651874	0.109269019086731	0.00657170959849083	0.0735043115686965	0.00621819180968545	0.0050845771070619	0.00471544375563946	0.269519788687191	0.113052603163396	0.00554739707871403	0.00264210688569226	0.393463575072077	0.00742682968194751	0.0613072730102086	0.0117121303466895	0.0411818101524286	0.0548801727443954	0.242878872132026	0.158509993994904	0.477399631945471	0.468317590479024	0.914519200340767	0.00582107458036574	0.913729802807798	0.150036783728359	0.00774303889888031	0.187223878228833	0.407657223853473	0.419110834635668	0.00625519167918154	0.141611451080277	0.00640822011056991	0.030674463187383	0.0388433023737526	0.32734319258348	0.0468600618252357	0.00404197959215624	0.105214238289614
chr13	106491601	106491900	106491601	106491900	0.24620564119605	0.0939311275193253	0.0104674122203001	0.0122319296445707	0.00101267620698744	0.000975920097849256	0.0124277609714106	0.00759914061798722	0.0448399039612588	0.0088902577848091	0.0996578964102983	0.0240330453972927	0.00890042168549881	0.0160134323393346	0.0561258842075371	0.00808397749420822	0.183544078439937	0.0115861562894987	0.0238360394066825	0.59533663335945	0.0091071840013433	0.0162867434107211	0.205471976607351	0.100181335975654	0.0420550223399463	0.0298398748229893	0.00835466119132043	0.0466356309989424	0.0132419250670447	0.0685839378923209	0.00770832100512306	0.00658417149324805	0.00590599063176834	0.00626367601236783	0.00508393640932586	0.00471926806664224	0.642995592900888	0.398126109525844	0.586547152933595	0.00263637881063586	0.0082351908901965	0.328006609653423	0.00507967408648892	0.141872575806173	0.00836260351282385	0.0110462008403327	0.996361900566074	0.952178635298228	0.857187465508763	0.218996084752076	0.990232427802382	0.992042505432736	0.910613995669081	0.149949239553865	0.0897341452445043	0.0395194149333481	0.015156053671116	0.186121587098466	0.0063761683223887	0.0099877996824712	0.206242770463759	0.00275579785456881	0.00339787571861315	0.0656901448501753	0.0465707305422657	0.00413178319991416	0.103018526394
chr14	103279801	103280100	103279801	103280100	0.00286782098903436	0.224150661117278	0.406587580675189	0.000773370712548892	0.791130447559604	0.00189298472334431	0.0007472776014644	0.000425150020510494	0.000679220307460672	0.00432414203957015	0.0311489329903745	0.0589162131095715	0.000133420691358307	0.001289896633979	0.00022744473922793	0.0220495797523865	0.928745522639343	0.00110596554688922	0.0558771407211775	0.000143882254779052	0.00711703056267201	0.329188070907084	0.313404706053245	0.00458307824045614	0.0071635937844429	0.985080609225198	0.0248101410437567	0.0151754140888495	0.145220191803048	0.00200661835029961	0.000571211945077612	0.564626295727839	0.00403032045576706	0.000922873663334283	0.103433920470626	0.00175761991222115	0.800533313413832	0.00880547948730582	0.052024377201443	0.000149534578897772	0.00197497311613337	0.00574408430641081	0.975047386815635	0.0147193588259031	0.00154242159201594	0.134355768874324	0.999996699840605	0.998896922758576	0.99910861044447	0.999999359763391	0.999998078423466	0.999999225263602	0.980060242978098	0.0112926906132739	9.79909579328198e-05	0.0239651296143816	0.00340138618695555	0.0563440799306945	0.0141973530027414	0.00320471445252586	0.022255738905292	0.0284678715713816	0.00154515358410038	0.000554608855543104	0.000314453808622435	0.000495159239891475	0.100738001039828
chr15	26971801	26972100	26971801	26972100	0.048371316518771	0.794900332346555	0.020703125487352	0.464979864093096	0.0360866886853333	0.00226698954748806	0.153997390103633	0.0125815509101852	0.0641726467704465	0.210497093346268	0.112503920054198	0.539375902089808	0.140605580580422	0.0244931172583101	0.3099482411084	0.752269068930422	0.22323401863414	0.0173591517544287	0.0381512328140105	0.278235932427971	0.0136205031104749	0.585829430325466	0.246329915789332	0.132564700335453	0.216180468566686	0.0360842381342071	0.124521751537087	0.0573108402812535	0.249234620768735	0.306498249676172	0.791589618257533	0.106677066358718	0.376871237333657	0.384985597717649	0.0604217189434917	0.0688251023667958	0.0713337052107309	0.736705382219609	0.0916007582511534	0.417024740132512	0.128670615065197	0.0116004228732726	0.27795556217287	0.0724344967221119	0.0642754018135866	0.0806929032486931	0.822563663874238	0.675669918206059	0.0101371180970202	0.813670974595386	0.462361590787713	0.823848321069583	0.732004246158111	0.352090785731903	0.0123584975706983	0.144099816188322	0.0232300799007981	0.0210274609020761	0.100071748627738	0.181063277549273	0.0107467799695964	0.238920151302499	0.248466641827168	0.372444970103923	0.287787634990807	0.0805557127965405	0.13535756429265
