bin_chr	bin_start	bin_end	i.bin_start	i.bin_end	TGL48_0001_Ct_T_PE_313_CM_UMB-001-BL	TGL48_0001_Ct_T_PE_317_CM_UMB-001-2W-P	TGL48_0002_Ct_T_PE_307_CM_UMB-002-2W-P	TGL48_0001_Ct_T_PE_318_CM_UMB-001-12M-P	TGL48_0002_Ct_T_PE_306_CM_UMB-002-BL	TGL48_0002_Ct_T_PE_314_CM_UMB-002-3M-P	TGL48_0001_Ct_T_PE_316_CM_UMB-001-3M-P	TGL48_0006_Ct_T_PE_337_CM_UMB-006_3_Mth_FU	TGL48_0006_Ct_T_PE_336_CM_UMB-006_6_Mth_FU	TGL48_0007_Ct_T_PE_336_CM_UMB-007_6_Mth_FU	TGL48_0003_Ct_T_PE_326_CM_UMB-003-6M-P	TGL48_0009_Ct_T_PE_334_CM_UMB-009_2_Wk_Post	TGL48_0004_Ct_T_PE_329_CM_UMB-004-2W-P	TGL48_0009_Ct_T_PE_338_CM_UMB-009_Baseline	TGL48_0003_Ct_T_PE_323_CM_UMB-003-3M-P	TGL48_0007_Ct_T_PE_326_CM_UMB-007-BL	TGL48_0002_Ct_T_PE_309_CM	TGL48_0004_Ct_T_PE_318_CM	TGL48_0001_Ct_T_PE_311_CM_UMB-001-6M-P	TGL48_0011_Ct_T_PE_322_CM_UMB-011_3_Mth_FU	TGL48_0005_Ct_T_PE_320_CM_UMB-005_6_Mth_FU	TGL48_0009_Ct_T_PE_329_CM_UMB-009_3_Mth_FU	TGL48_0011_Ct_T_PE_325_CM_UMB-011_Baseline	TGL48_0006_Ct_T_PE_327_CM_UMB-006_2_Wk_Post	TGL48_0006_Ct_T_PE_322_CM_UMB-006_Baseline	TGL48_0011_Ct_T_PE_324_CM_UMB-011_12_Mth_FU	TGL48_0008_Ct_T_PE_326_CM_UMB-008-BL	TGL48_0007_Ct_T_PE_325_CM_UMB-007-2W-P	TGL48_0011_Ct_T_PE_333_CM_UMB-011_6_Mth_FU	TGL48_0007_Ct_T_PE_327_CM_UMB-007-3M-P	TGL48_0011_Ct_T_PE_319_CM_UMB-011-2W-P	TGL48_0010_Ct_T_PE_330_CM_UMB-010-3M-P	TGL48_0010_Ct_T_PE_334_CM_UMB-010-6M-P	TGL48_0010_Ct_T_PE_328_CM_UMB-010-2W-P	TGL48_0010_Ct_T_PE_332_CM_UMB-010-12M-P	TGL48_0010_Ct_T_PE_326_CM_UMB-010-BL	TGL48_0009_Ct_T_PE_322_CM_UMB-009-6M-P	TGL48_0005_Ct_T_PE_324_CM_UMB-005_2_Wk_Post	TGL48_0005_Ct_T_PE_328_CM_UMB-005_Baseline	TGL48_0002_Ct_T_PE_320_CM_UMB-002_6_Mth_F_U	TGL48_0004_Ct_T_PE_328_CM_UMB-004_3_Mth_FU	TGL48_0005_Ct_T_PE_331_CM_UMB-005_3_Mth_F_U	TGL48_0004_Ct_T_PE_326_CM_UMB-004_6_Mths_Post	TGL48_0003_Ct_T_PE_313_CM_UMB-003-2W-P	TGL48_0003_Ct_T_PE_314_CM_UMB-003-BL	TGL48_0006_Ct_T_PE_312_CM_UMB-006-12M-P	TGL48_0002_nn_P_PE_327_CM	TGL48_0003_nn_P_PE_328_CM	TGL48_0005_nn_P_PE_327_CM	TGL48_0007_nn_P_PE_312_CM	TGL48_0008_nn_P_PE_327_CM	TGL48_0009_nn_P_PE_325_CM	TGL48_0010_nn_P_PE_327_CM	TGL49_0255_Ct_n_PE_220318_CM	TGL49_0256_Ct_n_PE_220318_CM	TGL49_0257_Ct_n_PE_220318_CM	TGL49_0258_Ct_n_PE_220318_CM	TGL49_0259_Ct_n_PE_220318_CM	TGL49_0260_Ct_n_PE_220318_CM	TGL49_0261_Ct_n_PE_220318_CM	TGL49_0263_Ct_n_PE_220318_CM	TGL49_0196_Ct_T_PE_319_CM	TGL49_0197_Ct_T_PE_313_CM	TGL49_0198_Ct_T_PE_312_CM	TGL49_0199_Ct_T_PE_312_CM	TGL49_0200_Ct_T_PE_310_CM	TGL49_0201_Ct_T_PE_318_CM
chr11	556201	556500	556201	556500	0.000213382374567804	0.0023799059643002	0.0972624315822818	0.0011273055288807	0.000347651617133083	0.000937286413086116	0.000408763293139583	0.00242097246995304	0.00139898194437211	0.0125509326439156	3.21489284323356e-05	0.000186313183236601	0.00241279124063606	0.00143262785175607	9.79557567020985e-05	0.000102861006543902	8.88240568267972e-05	0.0020235617626599	0.000569150984072524	0.00442557839016797	0.0374922014117047	0.000580452929178843	0.000170541212962753	0.000902395215702556	0.000302350220695374	0.000430005167772276	3.49868807336851e-05	0.0106378457444373	0.000174889851886859	0.0338082930916094	3.97628967526159e-06	2.79706067352332e-05	2.39455533407272e-05	4.39937742659961e-05	0.000105626691466823	2.28485972890319e-05	0.102993349597525	0.00095244891774563	1.98098525624418e-05	1.42944740233637e-05	2.07181259016105e-05	1.73602981796537e-05	0.00778677989788192	0.0107603022464747	0.00299477156549949	0.00203960883209764	0.000587850872555496	0.00345935520988109	0.000305406856441454	0.000278606030660234	0.241656197014588	0.000143323482076522	0.0102782540243296	0.00878002128905383	0.000955626408009701	0.00218285196940139	0.00520224220438317	0.00020195034874361	0.00618561677835011	0.00633593635100096	0.0230585321758905	0.00577167240224504	0.00164502539214447	0.000659996601933016	0.000455155839713218	0.00079178884646348	0.000109734608582565
chr11	68750401	68750700	68750401	68750700	0.0393355511959473	0.119914336234447	0.18248598561545	0.617393929679384	0.00785252725144446	0.0219857153444242	0.182275833523335	0.0477371616081834	0.170839811879467	0.357692393253696	2.06891980260335e-05	0.000133838958911802	0.00698731766330838	0.0511213496099086	0.00249865728113625	0.538460670370251	0.00696998316711129	0.00992224230083765	0.0133340184734888	0.00353462249644788	0.189582063947278	0.000460065749778349	0.000137196552816971	0.0519658787566025	0.00358333017320618	0.000284764135952053	0.00307161287596493	0.0595215874431876	0.00183942112299056	0.000236031470468886	0.000160461550068116	0.000175118396685181	0.000802909389937691	0.000277766172293356	0.00485419575397116	0.000684986983831947	0.984547761365964	0.0271096717304714	0.714999367908076	0.581964727938025	0.937924207853475	0.0055952211191619	0.466552298461538	0.00601534118857492	0.00560285159901135	0.0348484470806514	0.999999999993898	0.999999398170779	0.999999999930528	1	0.999999999995472	0.999999603387482	0.999999996696605	0.0109861312528322	0.213168632924563	0.325377502266313	0.0453343624119548	0.0853659246702647	0.310663089292439	0.000182338317004605	0.02519810955666	0.0119583663102975	0.180597789731573	0.102756647030335	0.0199225345549415	0.00905860449156589	0.0686748449346884
chr12	109718401	109718700	109718401	109718700	0.00258421807355626	0.000151696017133525	0.00346027653468136	0.000427798358086461	0.000347970673654715	0.000640514525989958	2.29485226890603e-05	3.4099138058345e-05	0.00259223406564885	0.0703321103523097	0.000157161865495997	9.56460882236191e-05	0.000404910704501544	3.25093189058917e-05	2.1630649198419e-05	0.0517838732961521	0.00450711215808521	0.00638419001585609	0.0191338094363039	0.000140578339595353	0.00105793395999991	0.218743422539083	0.00769387726492383	0.0270892144624714	0.0714502053701478	0.00062954221173689	2.44661909000325e-06	1.93738234230982e-06	0.00970024191798494	0.0779420895352943	0.000192340940689325	0.000517099303398298	7.17880102793697e-05	0.000122488117221138	3.04626727128936e-05	4.64842991732383e-06	0.719753227345603	0.0142751809979342	0.00841991365173092	0.84198740157304	0.0456567646864651	0.00070653635536264	0.00168471276009154	0.000106511371789526	0.0576655843218375	0.00230560559572123	1	5.00440887264517e-05	5.5426920451484e-05	0.0107172908803979	4.17994640790291e-05	4.27234084091072e-05	0.999906350202678	0.00712656687504221	0.00189887552336317	0.00754162127889249	0.000264090833199089	0.00445637463482372	0.134573191992072	0.0132996832855294	0.476386425787649	4.57976508652502e-05	0.00675112117750161	0.963115621139368	0.00449216018702277	0.000293393466615206	0.00136088677694836
chr12	122947201	122947500	122947201	122947500	0.00174731817386543	0.078699555989402	0.0904035401849804	0.0155863379076157	0.0198436018051869	0.00170010829380389	0.0134877936194542	0.120428468062955	0.00417547945216687	0.0104234796979342	0.0501164009268949	0.0257897553380607	0.667376080782736	0.0171197264336926	0.452318676481515	0.0466022021605179	0.475695204712978	0.0123147970024005	0.00332934415439906	0.0136289484363106	0.139702814219799	0.670048480194878	0.0124199785944665	0.0957527167409186	0.138592997420034	0.394090132059126	0.00648496314203423	0.109582390380945	0.012595922898944	0.158343202799872	0.00572712410751893	0.00685833488489028	0.228929027331165	0.00704524609952205	0.0313528344644131	0.00484201918156854	0.0389031428914752	0.0810261335120968	0.00533903231299334	0.00258987627657214	0.802470312513313	0.728819394034841	0.161410554099016	0.118557861744287	0.0383102344488546	0.321596342638472	0.721670257107549	0.1558841706002	0.822777611643309	0.842107179929314	0.867510445090409	0.845415981732971	0.0306279071399914	0.00759261548486463	0.0893780128190832	0.110975737452997	0.0195522924271055	0.0159786383487698	0.0701211365838247	0.122620821006306	0.204069943229644	0.16899325054282	0.0395630545599871	0.00716145692997623	0.044778353257409	0.0057351320699502	0.0796372577437605
chr12	132085201	132085500	132085201	132085500	0.013020351852936	0.00705867977313914	0.452938172783945	0.00650453459760278	0.0101208227834302	0.00952939910300421	0.00736838665644652	0.0341770970117812	0.0170511533223792	0.0375400685604194	0.0416024528146419	0.0742030439685636	0.042995044741785	0.0596817496949934	0.0280706860284002	0.0430086813215401	0.0370467246329148	0.0423089148980451	0.0179401666175233	0.0406873401760857	0.0333687171935507	0.0399626852754903	0.475740808107549	0.901107924359152	0.0142547316984456	0.0649999733664621	0.745048621005382	0.0245387775598612	0.041393123861524	0.0296299892530623	0.041580864472834	0.0344810367640242	0.0315365936514881	0.0311335402886529	0.21378827729105	0.0279964915335708	0.0264870438676543	0.0327807375988564	0.264248735097827	0.0169932369783165	0.0354531148746288	0.031950247934284	0.0251316681588678	0.009523792413492	0.0661639291597113	0.0101472158602171	0.092348143482369	0.019199228379725	0.0249274109157908	0.0663736984091726	0.0205888181097617	0.0240639726848267	0.13640003477162	0.0207623594312742	0.0279848012602587	0.0154535547750526	0.0447951006281874	0.0469265180652919	0.748724232138145	0.395235476843393	0.0236627736446657	0.0178631208681962	0.0209790893910207	0.0297978888233966	0.223672285224318	0.241316200758796	0.0343852998746125
chr12	132524401	132524700	132524401	132524700	0.999999372395946	0.999999994521438	0.999971917044272	0.999998904208668	0.999999996615518	0.999995835401821	0.999999998727152	0.999994860336232	0.998809136730286	0.999863489914563	0.99999998146952	0.999982919753445	0.999999985497783	0.999996386491989	0.999999997808729	0.999999653972401	0.999999999638754	0.999975404684924	0.99999999764456	0.97685501835553	0.999031687865575	0.998722021340597	0.99995280976787	0.99983996435749	0.999999797234355	0.999991009462372	0.999999747607012	0.999999995813662	0.999998624323812	0.999999768184377	0.999999987431338	0.999999996077378	0.999999999999686	0.999999999998142	0.999999813083959	0.999999999995562	0.999999999988487	0.999992691249788	0.999999999999789	0.999999999893531	0.999999999999827	0.999976326254259	0.999999999999993	0.999999999987629	0.999999997705894	0.999999998745147	0.999999999992321	0.999991576112155	0.999999644858225	0.99826937400127	0.999999999973658	0.99998730060507	0.999999999980873	0.993174810621942	0.986352955671887	0.998715352136685	0.995767911517135	0.996075649059256	0.995368101432042	0.97023893094207	0.99625996737296	0.99935091178258	0.999999933134496	0.999999973026611	0.999999999079934	0.999960347530174	0.999999620548607
chr13	94601101	94601400	94601101	94601400	0.0151516095864886	0.0495270175811272	0.00607204899180678	0.00713590188662357	0.0886351986851335	0.100239648050831	0.000406462861023721	0.0878664956715933	0.0279437128852333	0.107522686807889	0.0494027376328201	0.0170597406002291	0.00485783043449352	0.0107277910446716	0.0277910066944251	0.0524121364274467	0.445225412173838	0.00791859226775499	0.0131415567156363	0.173837341633669	0.118194381695333	0.0125659196513148	0.00813762349009072	0.00426814417924576	0.00184167518720395	0.0226583308750204	0.00457085436435244	0.111505497949562	0.152705651350569	0.0029110767945307	0.278156718434792	0.00401624503840732	0.00355327898807241	0.00400019829790331	0.0237910103644807	0.00277842569590157	0.157095915484361	0.0663899819150729	0.00344250102573498	0.231961680227646	0.00514989328193867	0.00476841209287808	0.00310875362193921	0.00725924540334476	0.00496006686932317	0.0294880968497638	0.00157708025308656	0.00305459497093371	0.042523646625973	0.0224936766667372	0.0296153591775313	0.135434527534369	0.00219017309789936	0.107690126762087	0.0642289745938772	0.0288029060384151	0.141169577171872	0.010023873824718	0.132435483473147	0.00705507532373829	0.00509755914243151	0.0204282929535867	0.0239297186128434	0.0392340914072165	0.00253819034639629	0.00278088622773025	0.00441552223510599
chr15	22949101	22949400	22949101	22949400	0.842241528762977	0.736539019676651	0.00776799086245504	0.170465817573639	0.00123251982773547	0.00169657272375437	0.0393287694772515	0.0157982897886659	0.0279478542700181	0.107069864464564	0.00028960147039339	0.00338756752516776	0.205816051291934	0.699189853797598	0.000203202401960895	0.105702003967469	0.118586065917596	0.0282577002663094	0.0424755494369646	0.0452082689800169	0.875234155774736	0.391656755862537	0.0306837171784729	0.0011908917828806	0.021900118615607	0.00710623808797693	0.000387885301739864	0.000175369497572155	0.00211908916126172	0.000289474019241893	0.000321831243797229	0.134014309842576	0.000429512250002974	0.00602498760157273	0.00234580969710763	0.268853462438594	0.0194961905574829	0.000649853594961994	0.099328829895269	0.00155487917903061	0.000719451761662855	0.0381142666646678	0.00411934229827323	0.0159665426717333	0.000788487030249582	0.302203853195065	0.999916328168427	0.0726684453516383	0.999999925429948	0.998897680729791	0.000687870404526312	0.00748549896835642	0.000449301500823314	0.0100952957595525	0.00177699891385462	0.046368913559244	0.340718499759731	0.00225398512910103	0.00131584056201538	0.0582553455983589	0.0162640309828211	0.00440738903514859	0.0233535167123243	0.00614456018862829	0.00432480005903369	0.032815000284859	0.00849047187969544
chr15	65049901	65050200	65049901	65050200	0.881317300997086	0.290171531192971	0.998919078714105	0.645803017391241	0.764142576160904	0.498306555267442	0.332037280098976	0.700622454381393	0.778697286518781	0.993709446102916	0.853462589438408	0.967318877776932	0.994382954027577	0.0174104648751547	0.136686787872262	0.452493017256478	0.454854378835998	0.911872095881492	0.859179248229847	0.187205906547197	0.132896206674802	0.466422464614574	0.467846305829286	0.960397966415117	0.308520496065903	0.926993361696605	0.826416834764498	0.744702828160098	0.426016289870817	0.350731963307033	0.222735296016038	0.990610038738174	0.20965932590909	0.80362681887358	0.32280199844048	0.151317004516267	0.775525788280422	0.579237651817302	0.968801715098121	0.849511611952935	0.779978755252692	0.238524331684027	0.819162850405044	0.115036486269775	0.113275863203108	0.941724149339764	0.991415871746627	0.341140111826297	0.814671013087696	0.0321690976150276	0.856143705670177	0.0538368057975439	0.989575726549646	0.402526537388841	0.0899111635283465	0.376881974014751	0.187030307732195	0.155258619797625	0.928680901617584	0.281559882963263	0.792722062486706	0.983419170725492	0.851956441460845	0.541492969927068	0.722288966597521	0.75767821817459	0.840094514267113
chr15	90000301	90000600	90000301	90000600	0.774214300983101	0.461140024734896	0.426107655768029	0.385966122117779	0.530103921271277	0.375590485829188	0.717728109591954	0.0431840279633891	0.23450674893044	0.0313416955492794	0.000831854129118249	0.00207835824995201	0.000799117865655378	0.000948278879277564	0.00359955041787651	0.000175414930561543	0.0780150674111542	0.104764066552264	0.279206903869434	0.107833943952948	0.0855391053694358	0.0278732393603239	0.0840591675690883	0.705653837245982	0.375869948753592	0.000974472600320037	0.000487217655127323	0.0165255215512494	0.0010855720536651	0.00474429316272199	0.000790407262616775	0.00450949462603441	0.0635067068387895	0.0272875219405824	0.00295273157548975	0.0647622730570476	0.0323509179334379	0.0837712903547515	0.0256232061171544	0.03153244884512	0.00139557550279183	0.00702859001049055	0.0214544724425991	0.432880840373519	0.331257854559916	0.150634949627614	0.9623335402425	0.0199051150129282	0.0364286376484688	0.0035240985619137	0.0100215620729179	0.0114593175614962	0.0270107514394529	0.156889178414643	0.184796813971119	0.524403761814516	0.14858854665954	0.0361298245110768	0.396366157855774	0.0210819174274898	0.221525297193032	0.569307484272983	0.274168810295727	0.143329272901738	0.304907465954623	0.189523375401155	0.0212804383700957
chr15	90200701	90201000	90200701	90201000	0.00471562037443732	0.000113023466829986	0.000130041765571876	0.00249252855931877	0.00019127682910409	0.000215008508192491	0.000131753421190947	0.00229359777384404	0.0602173449312723	0.00276520998411402	0.0169672597114306	0.00838460640642138	0.00174787355515115	0.00474593509569095	0.000788086238280068	0.00133579758836963	0.0026918732142734	0.00370972874886006	0.028062536663323	0.00503950792269412	0.00306403868065024	0.00763265721071784	0.0736513794904706	0.00225074156897805	0.000832616209618567	0.0139257801847263	0.00159409610887199	0.00067684974980841	0.00481074001425293	0.00104595896901045	0.00137144036240291	0.00154787793528265	0.00136266475822075	0.00162775748272697	0.00108262965774696	0.00101669326402718	0.000978413923693082	0.00198267514887958	0.00143113644166199	0.00546857929045729	0.0021669340691843	0.00199927077485357	0.00126181743976146	0.000440789478321213	0.00026102912710846	0.00228292078209592	0.000682533929676781	0.00146886776276778	0.0020579705485446	0.0133636288616786	0.00147142510875071	0.00201874496165451	0.00099977165639528	0.00203765189691436	0.0032704856002323	0.00165915761443747	0.00664354610366255	0.00508146806513505	0.00248723564836207	0.00341899093413252	0.00278939008594381	0.000880360643061084	0.000992804464530693	0.00145905821387951	0.00103052826506869	0.00117403696054251	0.0251692960718365
chr15	90957301	90957600	90957301	90957600	0.00859257973401028	0.408729456365455	0.723917978860131	0.328177274289544	0.585484396985255	0.413516671763767	0.7972770052242	0.0439144741533729	0.209976803531492	0.857059616097268	0.00166079803640597	0.195006218587687	0.00260577209370241	0.638422379350135	0.0135670238795275	0.0029158567785248	0.608417122390153	0.0444406821636177	0.642957269849184	0.596902906714591	0.646863886781355	0.873904317371785	0.762833096051208	0.726631152582058	0.321105740961088	0.0251550807334887	0.00159157831770298	0.015659747850904	0.0955176208733246	0.00621527656124504	0.128056985335296	0.504883212880209	0.580103263265333	0.603346906928402	0.467023920334078	0.0618188228863855	0.102927679841866	0.0187694364852382	0.0136677483607094	0.0216781466808649	0.00411249046917326	0.0144057492796764	0.0880325356988742	0.996694619764082	0.691109666513847	0.663807229506103	0.178684132323085	0.526530728212872	0.069821937896032	0.00586264864089247	0.0065471362078511	0.138139063350043	0.245158366748246	0.686194351666424	0.357795124060684	0.715103137644194	0.496867829621811	0.5548781909998	0.532655274433667	0.507898022609672	0.748799736249133	0.662890362393118	0.688954273679412	0.953363844574988	0.335827350010595	0.460905872994854	0.483388067483562
chr16	19556101	19556400	19556101	19556400	0.907772336841476	0.443467008511859	0.428154459868328	0.917965549412024	0.160842591283604	0.178287476846733	0.115554358650222	0.959412184312266	0.987806335698592	0.781756673758363	0.990436200334136	0.984507640580337	0.9643589526015	0.604145116146091	0.583107240789303	0.875530301416463	0.452869322241075	0.966565225439792	0.975451808777412	0.775359155495567	0.0396631720471759	0.84384296020457	0.0485996445037712	0.604032108924022	0.703489571863635	0.0698726065083521	0.317122366765892	0.759966009165908	0.0462928276160542	0.909059965203766	0.698127814072608	0.87491754217787	0.997887888450443	0.861033410982685	0.788965555245183	0.570727122690806	0.596475335443361	0.332735884650698	0.249785944973509	0.933190563501782	0.314182919346924	0.611058649572948	0.540772434935095	0.822841454706726	0.873059103861466	0.772481763141019	0.605618748865473	0.461357418874335	0.759895773819957	0.655496132547476	0.706772871114382	0.479266017823541	0.148052295863468	0.427876487647422	0.497942118686951	0.164603623688893	0.435368547269299	0.67528148107469	0.865371482751514	0.395391986239832	0.26366807215882	0.921980285796667	0.963121050029566	0.864734183938911	0.564025127942309	0.830333669863026	0.892352916000525
chr16	57091801	57092100	57091801	57092100	3.90704049448776e-05	0.000432879553028479	1.57084108041419e-05	0.000459854260634268	0.000897133836309407	3.24069771066516e-05	1.9957171617082e-05	0.000867856178662066	0.000308416277163541	0.00111285441536453	0.000612764833764223	0.004023783802881	0.000897288133834922	0.00208904420900579	0.000314546265648521	0.098028296475405	0.00124435310359721	0.00169159525902785	0.00150474584005845	0.00270855491482322	0.00143637377102185	0.00485003657372638	0.00195729674249949	0.0190256118656961	0.000293036132603448	0.0102677379221644	0.000761220347054872	0.00436938565461265	0.00277364710163387	0.000467968842490257	0.000636111273080726	0.000599384859397762	0.000542880000431759	0.000622347917260404	0.00416003339940033	0.000369683576072254	0.000338649887626718	0.00093207844397435	0.000663284639745064	0.0147991589613602	0.00105892506086588	0.00090390020877086	0.148985303973482	0.000108500483767165	5.18273281772144e-05	6.47373463533401e-05	0.00129402078086147	0.00522204672324622	0.000749756872035568	0.00854947568631179	0.000511922118216423	0.00928630086765848	0.0035373417868647	0.000715996434287505	0.00143817089773967	0.00666168557786924	0.00322444312372944	0.00247678979332127	0.000987511368328043	0.00150709190072055	0.00113371482323636	0.000165149420207465	0.000242778206645249	0.00617557975781753	0.000272041408584799	0.000320449115129406	0.000664009364034535
chr16	67198501	67198800	67198501	67198800	0.996651954524835	0.684071398878304	0.987592190466978	0.991238712895336	0.92530620676011	0.977439059636197	0.709179484149225	0.365429187618191	0.65459487239686	0.399418693461124	0.980872674559572	0.0910393091246516	0.262323875069566	0.874921549492759	0.897810853955516	0.981919653243301	0.90352330481992	0.987619932001906	0.373265154686095	0.872144113326012	0.369734567919351	0.0471792332626727	0.417640667068702	0.0269825091157442	0.390736371398706	0.0701285552244081	0.25550937906869	0.386206118937717	0.393331839577247	0.712468877973015	0.240613814716616	0.820410679898563	0.935565401552328	0.245528170210227	0.411952645786585	0.481366162480948	0.791343949434826	0.292189246538713	0.96974345380245	0.896092185173943	0.0414569107253101	0.559279293568212	0.98344661387255	0.850028028733246	0.797408831443773	0.978707822783797	0.990306328285529	0.886264482242721	0.233274925262662	0.0962645849186036	0.179792174177969	0.0350498670843811	0.135570966866763	0.665587259961229	0.816257225654996	0.635291629952917	0.430552296974707	0.414727153055415	0.740521069755046	0.589734455820909	0.933039756031878	0.710087935009425	0.937193538717157	0.9181083365108	0.744660741429327	0.769147585725063	0.635973981029184
chr16	88523701	88524000	88523701	88524000	0.0156544186373449	0.2271209040329	0.0557845960445383	0.421149687383828	0.018556151012808	0.19925056040717	0.61783352414193	0.46347320694494	0.114726257567863	0.064697519047322	0.0159012910162288	0.266806946309986	0.00433602878222216	0.0116059836321099	0.000126386297067506	0.0573810255317464	0.000575961323780293	0.0655570186360679	0.19075100975002	0.00129519657774212	0.317648714217018	0.00198602603568616	0.0125551116491692	0.0367611525939312	0.0117005637416963	0.52539842325684	5.15481250989716e-05	0.00794352353743441	0.126124081389635	9.44668573514485e-05	0.000509392048742462	0.00196406476153144	0.00157116515152819	0.00268450254296901	0.0136612597348009	0.095985340191141	0.717718072523268	0.0291437434502459	0.00129649927334601	0.0346546106381264	0.00134292999242623	0.00681885285084373	0.00454979442793174	0.0139496580529099	0.20782452212464	0.0793586728863235	0.999162251338531	0.999941523461543	0.998860957786405	0.0220948233559476	0.99998853170452	0.999538620551597	0.99990474905647	0.0304734591996319	0.0655637304881941	0.163973853960109	0.00236175049380276	0.0101073164826557	0.10266532089303	0.0641639439758727	0.137510051610229	0.0862663936650357	0.121942072681389	0.0209837679943188	0.0163600434881151	0.0267035442672433	0.00626208926270273
chr17	17700001	17700300	17700001	17700300	0.878292926188631	0.968934952911628	0.709800663717569	0.689277829970396	0.443350482919141	0.476486802275512	0.725971124717955	0.0289981021197629	0.13901013570354	0.900472836195366	0.990238636235653	0.931197527764148	0.884057262736463	0.0514231525257778	0.929808363613139	0.943629863399349	0.373966937171368	0.909440847745828	0.903149619694508	0.0348711208890645	0.0281889282163723	0.820537561664191	0.0349006224734487	0.232603144632456	0.379117372566775	0.60540781892254	0.0305601275253103	0.13657909186339	0.378819263162856	0.497498614715933	0.0287555239753361	0.845294617167369	0.569199715828543	0.025700241436536	0.139831324495283	0.157075859917587	0.813323411479114	0.26032283623171	0.0201940824738273	0.817761966112842	0.0281644813783856	0.968120170091478	0.97492023685892	0.0522320574826045	0.391627618572381	0.450284770438148	0.2379263077272	0.800326644911578	0.851206027788963	0.35990118071203	0.638391743020063	0.63552317454813	0.290385209843382	0.159243335617665	0.581167397205396	0.519108441627059	0.0436688838487646	0.615500534835738	0.191795694762988	0.0340372218892846	0.0220797447443143	0.416851326690308	0.430056433643009	0.83373308857952	0.766216316472845	0.508902730435239	0.028153703155459
chr17	17700601	17700900	17700601	17700900	0.00577247537423698	0.00595675736264968	0.0609880625467391	0.0329209944419914	0.0587861519863232	0.146489190078272	0.0101143109920033	0.00900921422599775	0.0187383846468675	0.000100864407648486	9.82679636117237e-06	7.64257179395111e-05	0.000123224358445887	0.00466790828303918	0.000322564496977071	5.01689208011964e-07	0.00451573331055148	0.00101416924240736	0.141891606785036	0.000150973731557053	0.00129096233407692	0.072680283492986	0.0240448603809404	0.126927271539537	0.328052872942273	0.000173604030938806	0.000304017210197582	0.000119942321511088	8.58354243413722e-05	2.79014769464106e-05	1.17271134269841e-05	0.000103799856206745	8.58469641685702e-05	0.000171690935615095	0.00294530880025881	0.00190715727967283	0.926061554276671	0.00126873832608653	0.00033355979474739	0.000907523938023544	0.000299540990989727	5.733716642141e-06	0.00322840715393056	0.344935695405336	0.0568732984584272	0.0980998575277595	0.99942738386236	0.989818680443084	0.999424155667508	0.999999979583173	0.998713608362406	0.996784348410049	0.995161946751738	0.0997771731414687	0.0371986216067954	0.579857787426533	0.0812463862594045	0.0028733593886566	0.0164237415789354	0.0263516710183998	0.119624748231578	0.220025188615234	0.0697757060785395	0.098482181461134	0.00419176436736183	0.138280742357658	0.00327547859824263
chr17	17751601	17751900	17751601	17751900	0.000401757092630113	0.00343035468316983	0.000213485497578035	0.000233337021289973	0.000325302539646785	0.000354148403196185	0.000224634369749897	0.0033946372752839	0.00145037671683134	0.00405414177285988	0.00227174091287084	0.01191370676919	0.00290289021761273	0.0070969095950392	0.0161358409568525	0.0307391715907772	0.00397207729420795	0.00538058984258201	0.000876175518226678	0.00687552272965698	0.00435932598397129	0.0097382700427585	0.00566576162018674	0.00305624986418746	0.0170366455055569	0.0177296953485283	0.00268818710492904	0.00115182370600677	0.00662855710549927	0.00172846061738048	0.0313864173945054	0.0284453462262113	0.0021764241861557	0.00252292847347697	0.0141668356903271	0.00165975574347846	0.0169839668320545	0.00304832243308579	0.00219902327552914	0.000901152418133679	0.18348846971292	0.00306598325063955	0.0211143613593448	0.000648455934250317	0.00297894143781752	0.000468114048116804	0.0300100459690594	0.999508749944437	0.968916453090225	0.695718852692853	0.988727816455171	0.941064938900957	0.278620451003323	0.0269602691058866	0.00436417641017334	0.00218771297166114	0.00880637333462907	0.00707713218604427	0.0349841481949844	0.0048573608188699	0.218728649592211	0.00129700701282939	0.015238161118213	0.0248999084287534	0.00158641013478334	0.00177136287709437	0.00280493721055211
chr17	21275101	21275400	21275101	21275400	0.00157325940466061	0.000780836197641165	0.0122059237826607	0.0141134614842654	0.020221844931797	0.00137678064542334	0.000913003315001925	0.429300669422564	0.168324048941747	0.482610723448342	0.722007828438696	0.0251001119611038	0.371972571068304	0.0166818880850273	0.0392589181691607	0.626400377628171	0.155871069347925	0.181819435332785	0.0223541915618283	0.0134569554934122	0.449877803443738	0.0164976817061633	0.907178837399827	0.915607001918863	0.349005595635047	0.0280265477863188	0.00713218413793472	0.141018077283733	0.0128255137925895	0.197772718901881	0.070443719283164	0.00673313734922919	0.0574322334133095	0.278269516338636	0.0051334223275058	0.00478038860501009	0.0427438560039949	0.0905442108933339	0.0578486482303387	0.00259959726711927	0.00791269384516901	0.00756386806396793	0.187458799353328	0.00193377632604581	0.00910962523381934	0.0476675454439847	0.00312249518082097	0.15556541025006	0.00718371682616157	0.201735209751553	0.0452759517183941	0.378237899700116	0.00381422197235397	0.275794260788626	0.088996283716318	0.10708142922126	0.570514973655032	0.0151144129184581	0.176198416636031	0.0110637927450528	0.00805246588541458	0.0354271179918656	0.00437330110249986	0.0596109633956697	0.00472404046994295	0.0523957446837461	0.0869101579940925
